path,line,symbol,usage
src/main/java/zmaster587/advancedRocketry/entity/EntityStationDeployedRocket.java,41,zmaster587.libVulpes.inventory.modules.ModuleText,import
src/main/java/zmaster587/advancedRocketry/entity/EntityStationDeployedRocket.java,42,zmaster587.libVulpes.network.PacketEntity,import
src/main/java/zmaster587/advancedRocketry/entity/EntityStationDeployedRocket.java,43,zmaster587.libVulpes.network.PacketHandler,import
src/main/java/zmaster587/advancedRocketry/entity/EntityStationDeployedRocket.java,44,zmaster587.libVulpes.util.HashedBlockPosition,import
src/main/java/zmaster587/advancedRocketry/entity/EntityStationDeployedRocket.java,45,zmaster587.libVulpes.util.Vector3F,import
src/main/java/zmaster587/advancedRocketry/entity/fx/FxLaserHeat.java,12,zmaster587.libVulpes.render.RenderHelper,import
src/main/java/zmaster587/advancedRocketry/entity/fx/FxSystemElectricArc.java,5,zmaster587.libVulpes.util.Vector3F,import
src/main/java/zmaster587/advancedRocketry/event/PlanetEventHandler.java,70,zmaster587.libVulpes.LibVulpes,import
src/main/java/zmaster587/advancedRocketry/event/PlanetEventHandler.java,71,zmaster587.libVulpes.api.IModularArmor,import
src/main/java/zmaster587/advancedRocketry/event/PlanetEventHandler.java,72,zmaster587.libVulpes.network.PacketHandler,import
src/main/java/zmaster587/advancedRocketry/event/PlanetEventHandler.java,73,zmaster587.libVulpes.util.HashedBlockPosition,import
src/main/java/zmaster587/advancedRocketry/event/RocketEventHandler.java,43,zmaster587.libVulpes.api.IArmorComponent,import
src/main/java/zmaster587/advancedRocketry/event/RocketEventHandler.java,44,zmaster587.libVulpes.api.IModularArmor,import
src/main/java/zmaster587/advancedRocketry/event/RocketEventHandler.java,45,zmaster587.libVulpes.client.ResourceIcon,import
src/main/java/zmaster587/advancedRocketry/event/RocketEventHandler.java,46,zmaster587.libVulpes.render.RenderHelper,import
src/main/java/zmaster587/advancedRocketry/event/RocketEventHandler.java,47,zmaster587.libVulpes.util.ZUtils,import
src/main/java/zmaster587/advancedRocketry/integration/jei/ARPlugin.java,45,zmaster587.libVulpes.inventory.GuiModular,import
src/main/java/zmaster587/advancedRocketry/integration/jei/DrawableProgressBarWrapper.java,5,zmaster587.libVulpes.client.util.ProgressBarImage,import
src/main/java/zmaster587/advancedRocketry/integration/jei/MachineCategoryTemplate.java,15,zmaster587.libVulpes.client.util.ProgressBarImage,import
src/main/java/zmaster587/advancedRocketry/integration/jei/MachineRecipe.java,10,zmaster587.libVulpes.recipe.RecipesMachine.ChanceItemStack,import
src/main/java/zmaster587/advancedRocketry/integration/jei/MachineRecipe.java,11,zmaster587.libVulpes.recipe.RecipesMachine.Recipe,import
src/main/java/zmaster587/advancedRocketry/integration/jei/MachineRecipe.java,9,zmaster587.libVulpes.interfaces.IRecipe,import
src/main/java/zmaster587/advancedRocketry/integration/jei/arcFurnace/ArcFurnaceCategory.java,7,zmaster587.libVulpes.LibVulpes,import
src/main/java/zmaster587/advancedRocketry/integration/jei/arcFurnace/ArcFurnaceRecipeMaker.java,4,zmaster587.libVulpes.interfaces.IRecipe,import
src/main/java/zmaster587/advancedRocketry/integration/jei/arcFurnace/ArcFurnaceRecipeMaker.java,5,zmaster587.libVulpes.recipe.RecipesMachine,import
src/main/java/zmaster587/advancedRocketry/integration/jei/arcFurnace/ArcFurnaceWrapper.java,4,zmaster587.libVulpes.interfaces.IRecipe,import
src/main/java/zmaster587/advancedRocketry/integration/jei/centrifuge/CentrifugeCategory.java,7,zmaster587.libVulpes.LibVulpes,import
src/main/java/zmaster587/advancedRocketry/integration/jei/centrifuge/CentrifugeRecipeMaker.java,4,zmaster587.libVulpes.interfaces.IRecipe,import
src/main/java/zmaster587/advancedRocketry/integration/jei/centrifuge/CentrifugeRecipeMaker.java,5,zmaster587.libVulpes.recipe.RecipesMachine,import
src/main/java/zmaster587/advancedRocketry/integration/jei/centrifuge/CentrifugeWrapper.java,4,zmaster587.libVulpes.interfaces.IRecipe,import
src/main/java/zmaster587/advancedRocketry/integration/jei/chemicalReactor/ChemicalReactorCategory.java,17,zmaster587.libVulpes.LibVulpes,import
src/main/java/zmaster587/advancedRocketry/integration/jei/chemicalReactor/ChemicalReactorRecipeMaker.java,4,zmaster587.libVulpes.interfaces.IRecipe,import
src/main/java/zmaster587/advancedRocketry/integration/jei/chemicalReactor/ChemicalReactorRecipeMaker.java,5,zmaster587.libVulpes.recipe.RecipesMachine,import
src/main/java/zmaster587/advancedRocketry/integration/jei/chemicalReactor/ChemicalReactorlWrapper.java,4,zmaster587.libVulpes.interfaces.IRecipe,import
src/main/java/zmaster587/advancedRocketry/integration/jei/crystallizer/CrystallizerCategory.java,7,zmaster587.libVulpes.LibVulpes,import
src/main/java/zmaster587/advancedRocketry/integration/jei/crystallizer/CrystallizerRecipeMaker.java,4,zmaster587.libVulpes.interfaces.IRecipe,import
src/main/java/zmaster587/advancedRocketry/integration/jei/crystallizer/CrystallizerRecipeMaker.java,5,zmaster587.libVulpes.recipe.RecipesMachine,import
src/main/java/zmaster587/advancedRocketry/integration/jei/crystallizer/CrystallizerWrapper.java,4,zmaster587.libVulpes.interfaces.IRecipe,import
src/main/java/zmaster587/advancedRocketry/integration/jei/electrolyser/ElectrolyzerCategory.java,7,zmaster587.libVulpes.LibVulpes,import
src/main/java/zmaster587/advancedRocketry/integration/jei/electrolyser/ElectrolyzerRecipeMaker.java,4,zmaster587.libVulpes.interfaces.IRecipe,import
src/main/java/zmaster587/advancedRocketry/integration/jei/electrolyser/ElectrolyzerRecipeMaker.java,5,zmaster587.libVulpes.recipe.RecipesMachine,import
src/main/java/zmaster587/advancedRocketry/integration/jei/electrolyser/ElectrolyzerWrapper.java,4,zmaster587.libVulpes.interfaces.IRecipe,import
src/main/java/zmaster587/advancedRocketry/integration/jei/lathe/LatheCategory.java,7,zmaster587.libVulpes.LibVulpes,import
src/main/java/zmaster587/advancedRocketry/integration/jei/lathe/LatheRecipeMaker.java,4,zmaster587.libVulpes.interfaces.IRecipe,import
src/main/java/zmaster587/advancedRocketry/integration/jei/lathe/LatheRecipeMaker.java,5,zmaster587.libVulpes.recipe.RecipesMachine,import
src/main/java/zmaster587/advancedRocketry/integration/jei/lathe/LatheWrapper.java,4,zmaster587.libVulpes.interfaces.IRecipe,import
src/main/java/zmaster587/advancedRocketry/integration/jei/platePresser/PlatePressCategory.java,7,zmaster587.libVulpes.LibVulpes,import
src/main/java/zmaster587/advancedRocketry/integration/jei/platePresser/PlatePressRecipeMaker.java,4,zmaster587.libVulpes.interfaces.IRecipe,import
src/main/java/zmaster587/advancedRocketry/integration/jei/platePresser/PlatePressRecipeMaker.java,5,zmaster587.libVulpes.recipe.RecipesMachine,import
src/main/java/zmaster587/advancedRocketry/integration/jei/platePresser/PlatePressWrapper.java,4,zmaster587.libVulpes.interfaces.IRecipe,import
src/main/java/zmaster587/advancedRocketry/integration/jei/precisionAssembler/PrecisionAssemblerCategory.java,8,zmaster587.libVulpes.LibVulpes,import
src/main/java/zmaster587/advancedRocketry/integration/jei/precisionAssembler/PrecisionAssemblerCategory.java,9,zmaster587.libVulpes.client.util.ProgressBarImage,import
src/main/java/zmaster587/advancedRocketry/integration/jei/precisionAssembler/PrecisionAssemblerRecipeMaker.java,4,zmaster587.libVulpes.interfaces.IRecipe,import
src/main/java/zmaster587/advancedRocketry/integration/jei/precisionAssembler/PrecisionAssemblerRecipeMaker.java,5,zmaster587.libVulpes.recipe.RecipesMachine,import
src/main/java/zmaster587/advancedRocketry/integration/jei/precisionAssembler/PrecisionAssemblerWrapper.java,4,zmaster587.libVulpes.interfaces.IRecipe,import
src/main/java/zmaster587/advancedRocketry/integration/jei/precisionLaserEtcher/PrecisionLaserEtcherCategory.java,7,zmaster587.libVulpes.LibVulpes,import
src/main/java/zmaster587/advancedRocketry/integration/jei/precisionLaserEtcher/PrecisionLaserEtcherRecipeMaker.java,4,zmaster587.libVulpes.interfaces.IRecipe,import
src/main/java/zmaster587/advancedRocketry/integration/jei/precisionLaserEtcher/PrecisionLaserEtcherRecipeMaker.java,5,zmaster587.libVulpes.recipe.RecipesMachine,import
src/main/java/zmaster587/advancedRocketry/integration/jei/precisionLaserEtcher/PrecisionLaserEtcherWrapper.java,4,zmaster587.libVulpes.interfaces.IRecipe,import
src/main/java/zmaster587/advancedRocketry/integration/jei/rollingMachine/RollingMachineCategory.java,7,zmaster587.libVulpes.LibVulpes,import
src/main/java/zmaster587/advancedRocketry/integration/jei/rollingMachine/RollingMachineRecipeMaker.java,4,zmaster587.libVulpes.interfaces.IRecipe,import
src/main/java/zmaster587/advancedRocketry/integration/jei/rollingMachine/RollingMachineRecipeMaker.java,5,zmaster587.libVulpes.recipe.RecipesMachine,import
src/main/java/zmaster587/advancedRocketry/integration/jei/rollingMachine/RollingMachineWrapper.java,4,zmaster587.libVulpes.interfaces.IRecipe,import
src/main/java/zmaster587/advancedRocketry/integration/jei/sawmill/SawMillCategory.java,7,zmaster587.libVulpes.LibVulpes,import
src/main/java/zmaster587/advancedRocketry/integration/jei/sawmill/SawMillRecipeMaker.java,4,zmaster587.libVulpes.interfaces.IRecipe,import
src/main/java/zmaster587/advancedRocketry/integration/jei/sawmill/SawMillRecipeMaker.java,5,zmaster587.libVulpes.recipe.RecipesMachine,import
src/main/java/zmaster587/advancedRocketry/integration/jei/sawmill/SawMillWrapper.java,4,zmaster587.libVulpes.interfaces.IRecipe,import
src/main/java/zmaster587/advancedRocketry/inventory/ContainerOrbitalLaserDrill.java,11,zmaster587.libVulpes.gui.SlotSingleItem,import
src/main/java/zmaster587/advancedRocketry/inventory/GuiHandler.java,11,zmaster587.libVulpes.inventory.modules.IModularInventory,import
src/main/java/zmaster587/advancedRocketry/inventory/GuiOrbitalLaserDrill.java,10,zmaster587.libVulpes.gui.GuiImageButton,import
src/main/java/zmaster587/advancedRocketry/inventory/GuiOrbitalLaserDrill.java,11,zmaster587.libVulpes.network.PacketHandler,import
src/main/java/zmaster587/advancedRocketry/inventory/GuiOrbitalLaserDrill.java,12,zmaster587.libVulpes.network.PacketMachine,import
src/main/java/zmaster587/advancedRocketry/inventory/GuiOrbitalLaserDrill.java,57,zmaster587.libVulpes.inventory.TextureResources.buttonLeft,reference
src/main/java/zmaster587/advancedRocketry/inventory/GuiOrbitalLaserDrill.java,58,zmaster587.libVulpes.inventory.TextureResources.buttonRight,reference
src/main/java/zmaster587/advancedRocketry/inventory/GuiOreMappingSatellite.java,17,zmaster587.libVulpes.LibVulpes,import
src/main/java/zmaster587/advancedRocketry/inventory/GuiOreMappingSatellite.java,18,zmaster587.libVulpes.render.RenderHelper,import
src/main/java/zmaster587/advancedRocketry/inventory/GuiOreMappingSatellite.java,19,zmaster587.libVulpes.util.VulpineMath,import
src/main/java/zmaster587/advancedRocketry/inventory/GuiPlanetButton.java,9,zmaster587.libVulpes.gui.GuiImageButton,import
src/main/java/zmaster587/advancedRocketry/inventory/GuiProgressBarContainer.java,10,zmaster587.libVulpes.render.RenderHelper,import
src/main/java/zmaster587/advancedRocketry/inventory/TextureResources.java,10,zmaster587.libVulpes.util.IconResource,import
src/main/java/zmaster587/advancedRocketry/inventory/TextureResources.java,8,zmaster587.libVulpes.client.util.IndicatorBarImage,import
src/main/java/zmaster587/advancedRocketry/inventory/TextureResources.java,9,zmaster587.libVulpes.client.util.ProgressBarImage,import
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModuleAutoData.java,13,zmaster587.libVulpes.inventory.modules.ModuleBase,import
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModuleAutoData.java,14,zmaster587.libVulpes.util.IconResource,import
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModuleButtonPlanet.java,8,zmaster587.libVulpes.inventory.modules.IButtonInventory,import
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModuleButtonPlanet.java,9,zmaster587.libVulpes.inventory.modules.ModuleButton,import
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModuleData.java,14,zmaster587.libVulpes.inventory.TextureResources,import
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModuleData.java,15,zmaster587.libVulpes.inventory.modules.IButtonInventory,import
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModuleData.java,16,zmaster587.libVulpes.inventory.modules.ModuleBase,import
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModuleData.java,17,zmaster587.libVulpes.inventory.modules.ModuleButton,import
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModuleData.java,18,zmaster587.libVulpes.util.IconResource,import
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModuleOreMapper.java,18,zmaster587.libVulpes.inventory.modules.ModuleBase,import
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModuleOreMapper.java,19,zmaster587.libVulpes.render.RenderHelper,import
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModulePlanetImage.java,11,zmaster587.libVulpes.inventory.modules.ModuleBase,import
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModulePlanetSelector.java,105,zmaster587.libVulpes.inventory.TextureResources.buttonScan,reference
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModulePlanetSelector.java,28,zmaster587.libVulpes.inventory.GuiModular,import
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModulePlanetSelector.java,29,zmaster587.libVulpes.inventory.modules,import
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModulePlanetSelector.java,30,zmaster587.libVulpes.render.RenderHelper,import
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModulePlanetSelector.java,88,zmaster587.libVulpes.inventory.TextureResources.buttonBuild,reference
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModulePlanetSelector.java,89,zmaster587.libVulpes.inventory.TextureResources.buttonBuild,reference
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModulePlanetSelector.java,90,zmaster587.libVulpes.inventory.TextureResources.buttonBuild,reference
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModuleSatellite.java,11,zmaster587.libVulpes.inventory.modules.ModuleSlotArray,import
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModuleSatellite.java,12,zmaster587.libVulpes.util.IconResource,import
src/main/java/zmaster587/advancedRocketry/inventory/modules/ModuleStellarBackground.java,7,zmaster587.libVulpes.inventory.modules.ModuleBase,import
src/main/java/zmaster587/advancedRocketry/item/ItemAsteroidChip.java,8,zmaster587.libVulpes.LibVulpes,import
src/main/java/zmaster587/advancedRocketry/item/ItemAtmosphereAnalzer.java,32,zmaster587.libVulpes.LibVulpes,import
src/main/java/zmaster587/advancedRocketry/item/ItemAtmosphereAnalzer.java,33,zmaster587.libVulpes.api.IArmorComponent,import
src/main/java/zmaster587/advancedRocketry/item/ItemAtmosphereAnalzer.java,34,zmaster587.libVulpes.client.ResourceIcon,import
src/main/java/zmaster587/advancedRocketry/item/ItemAtmosphereAnalzer.java,35,zmaster587.libVulpes.render.RenderHelper,import
src/main/java/zmaster587/advancedRocketry/item/ItemBeaconFinder.java,23,zmaster587.libVulpes.api.IArmorComponent,import
src/main/java/zmaster587/advancedRocketry/item/ItemBeaconFinder.java,24,zmaster587.libVulpes.client.ResourceIcon,import
src/main/java/zmaster587/advancedRocketry/item/ItemBeaconFinder.java,25,zmaster587.libVulpes.inventory.TextureResources,import
src/main/java/zmaster587/advancedRocketry/item/ItemBeaconFinder.java,26,zmaster587.libVulpes.render.RenderHelper,import
src/main/java/zmaster587/advancedRocketry/item/ItemBeaconFinder.java,27,zmaster587.libVulpes.util.HashedBlockPosition,import
src/main/java/zmaster587/advancedRocketry/item/ItemBiomeChanger.java,23,zmaster587.libVulpes.LibVulpes,import
src/main/java/zmaster587/advancedRocketry/item/ItemBiomeChanger.java,24,zmaster587.libVulpes.inventory.GuiHandler,import
src/main/java/zmaster587/advancedRocketry/item/ItemBiomeChanger.java,25,zmaster587.libVulpes.inventory.TextureResources,import
src/main/java/zmaster587/advancedRocketry/item/ItemBiomeChanger.java,26,zmaster587.libVulpes.inventory.modules,import
src/main/java/zmaster587/advancedRocketry/item/ItemBiomeChanger.java,27,zmaster587.libVulpes.network.INetworkItem,import
src/main/java/zmaster587/advancedRocketry/item/ItemBiomeChanger.java,28,zmaster587.libVulpes.network.PacketHandler,import
src/main/java/zmaster587/advancedRocketry/item/ItemBiomeChanger.java,29,zmaster587.libVulpes.network.PacketItemModifcation,import
src/main/java/zmaster587/advancedRocketry/item/ItemBlockCrystal.java,5,zmaster587.libVulpes.block.INamedMetaBlock,import
src/main/java/zmaster587/advancedRocketry/item/ItemBlockCrystal.java,6,zmaster587.libVulpes.items.ItemBlockMeta,import
src/main/java/zmaster587/advancedRocketry/item/ItemData.java,11,zmaster587.libVulpes.items.ItemIngredient,import
src/main/java/zmaster587/advancedRocketry/item/ItemHovercraft.java,20,zmaster587.libVulpes.LibVulpes,import
src/main/java/zmaster587/advancedRocketry/item/ItemOreScanner.java,19,zmaster587.libVulpes.LibVulpes,import
src/main/java/zmaster587/advancedRocketry/item/ItemOreScanner.java,20,zmaster587.libVulpes.inventory.modules.IModularInventory,import
src/main/java/zmaster587/advancedRocketry/item/ItemOreScanner.java,21,zmaster587.libVulpes.inventory.modules.ModuleBase,import
src/main/java/zmaster587/advancedRocketry/item/ItemPlanetIdentificationChip.java,11,zmaster587.libVulpes.LibVulpes,import
src/main/java/zmaster587/advancedRocketry/item/ItemSatellite.java,12,zmaster587.libVulpes.LibVulpes,import
src/main/java/zmaster587/advancedRocketry/item/ItemSatellite.java,13,zmaster587.libVulpes.util.EmbeddedInventory,import
src/main/java/zmaster587/advancedRocketry/item/ItemSatellite.java,14,zmaster587.libVulpes.util.ZUtils,import
src/main/java/zmaster587/advancedRocketry/item/ItemSatelliteIdentificationChip.java,13,zmaster587.libVulpes.LibVulpes,import
src/main/java/zmaster587/advancedRocketry/item/ItemSpaceElevatorChip.java,10,zmaster587.libVulpes.LibVulpes,import
src/main/java/zmaster587/advancedRocketry/item/ItemStationChip.java,26,zmaster587.libVulpes.LibVulpes,import
src/main/java/zmaster587/advancedRocketry/item/ItemStationChip.java,27,zmaster587.libVulpes.inventory.GuiHandler,import
src/main/java/zmaster587/advancedRocketry/item/ItemStationChip.java,28,zmaster587.libVulpes.inventory.modules,import
src/main/java/zmaster587/advancedRocketry/item/ItemStationChip.java,29,zmaster587.libVulpes.network.INetworkItem,import
src/main/java/zmaster587/advancedRocketry/item/ItemStationChip.java,30,zmaster587.libVulpes.network.PacketHandler,import
src/main/java/zmaster587/advancedRocketry/item/ItemStationChip.java,31,zmaster587.libVulpes.network.PacketItemModifcation,import
src/main/java/zmaster587/advancedRocketry/item/ItemStationChip.java,32,zmaster587.libVulpes.util.Vector3F,import
src/main/java/zmaster587/advancedRocketry/item/ItemStationChip.java,79,zmaster587.libVulpes.inventory.TextureResources.starryBG,reference
src/main/java/zmaster587/advancedRocketry/item/components/ItemJetpack.java,27,zmaster587.libVulpes.api.IArmorComponent,import
src/main/java/zmaster587/advancedRocketry/item/components/ItemJetpack.java,28,zmaster587.libVulpes.api.IJetPack,import
src/main/java/zmaster587/advancedRocketry/item/components/ItemJetpack.java,29,zmaster587.libVulpes.api.IModularArmor,import
src/main/java/zmaster587/advancedRocketry/item/components/ItemJetpack.java,30,zmaster587.libVulpes.client.ResourceIcon,import
src/main/java/zmaster587/advancedRocketry/item/components/ItemJetpack.java,31,zmaster587.libVulpes.util.FluidUtils,import
src/main/java/zmaster587/advancedRocketry/item/components/ItemJetpack.java,32,zmaster587.libVulpes.util.InputSyncHandler,import
src/main/java/zmaster587/advancedRocketry/item/components/ItemPressureTank.java,19,zmaster587.libVulpes.LibVulpes,import
src/main/java/zmaster587/advancedRocketry/item/components/ItemPressureTank.java,20,zmaster587.libVulpes.api.IArmorComponent,import
src/main/java/zmaster587/advancedRocketry/item/components/ItemPressureTank.java,21,zmaster587.libVulpes.client.ResourceIcon,import
src/main/java/zmaster587/advancedRocketry/item/components/ItemPressureTank.java,22,zmaster587.libVulpes.items.ItemIngredient,import
src/main/java/zmaster587/advancedRocketry/item/components/ItemPressureTank.java,23,zmaster587.libVulpes.util.FluidUtils,import
src/main/java/zmaster587/advancedRocketry/item/components/ItemUpgrade.java,17,zmaster587.libVulpes.api.IArmorComponent,import
src/main/java/zmaster587/advancedRocketry/item/components/ItemUpgrade.java,18,zmaster587.libVulpes.client.ResourceIcon,import
src/main/java/zmaster587/advancedRocketry/item/components/ItemUpgrade.java,19,zmaster587.libVulpes.items.ItemIngredient,import
src/main/java/zmaster587/advancedRocketry/item/tools/ItemBasicLaserGun.java,23,zmaster587.libVulpes.LibVulpes,import
src/main/java/zmaster587/advancedRocketry/mission/MissionGasCollection.java,19,zmaster587.libVulpes.LibVulpes,import
src/main/java/zmaster587/advancedRocketry/mission/MissionGasCollection.java,20,zmaster587.libVulpes.util.HashedBlockPosition,import
src/main/java/zmaster587/advancedRocketry/mission/MissionOreMining.java,22,zmaster587.libVulpes.util.HashedBlockPosition,import
src/main/java/zmaster587/advancedRocketry/mission/MissionResourceCollection.java,18,zmaster587.libVulpes.LibVulpes,import
src/main/java/zmaster587/advancedRocketry/mission/MissionResourceCollection.java,19,zmaster587.libVulpes.util.HashedBlockPosition,import
src/main/java/zmaster587/advancedRocketry/network/PacketAirParticle.java,11,zmaster587.libVulpes.network.BasePacket,import
src/main/java/zmaster587/advancedRocketry/network/PacketAirParticle.java,12,zmaster587.libVulpes.util.HashedBlockPosition,import
src/main/java/zmaster587/advancedRocketry/network/PacketAsteroidInfo.java,10,zmaster587.libVulpes.network.BasePacket,import
src/main/java/zmaster587/advancedRocketry/network/PacketAtmSync.java,10,zmaster587.libVulpes.network.BasePacket,import
src/main/java/zmaster587/advancedRocketry/network/PacketBiomeIDChange.java,11,zmaster587.libVulpes.network.BasePacket,import
src/main/java/zmaster587/advancedRocketry/network/PacketBiomeIDChange.java,12,zmaster587.libVulpes.util.HashedBlockPosition,import
src/main/java/zmaster587/advancedRocketry/network/PacketConfigSync.java,8,zmaster587.libVulpes.network.BasePacket,import
src/main/java/zmaster587/advancedRocketry/network/PacketDimInfo.java,12,zmaster587.libVulpes.network.BasePacket,import
src/main/java/zmaster587/advancedRocketry/network/PacketFluidParticle.java,11,zmaster587.libVulpes.network.BasePacket,import
src/main/java/zmaster587/advancedRocketry/network/PacketInvalidLocationNotify.java,10,zmaster587.libVulpes.network.BasePacket,import
src/main/java/zmaster587/advancedRocketry/network/PacketInvalidLocationNotify.java,11,zmaster587.libVulpes.util.HashedBlockPosition,import
src/main/java/zmaster587/advancedRocketry/network/PacketInvalidLocationNotify.java,9,zmaster587.libVulpes.entity.fx.FxErrorBlock,import
src/main/java/zmaster587/advancedRocketry/network/PacketLaserGun.java,9,zmaster587.libVulpes.network.BasePacket,import
src/main/java/zmaster587/advancedRocketry/network/PacketMoveRocketInSpace.java,7,zmaster587.libVulpes.network.BasePacket,import
src/main/java/zmaster587/advancedRocketry/network/PacketOxygenState.java,10,zmaster587.libVulpes.network.BasePacket,import
src/main/java/zmaster587/advancedRocketry/network/PacketSatellite.java,12,zmaster587.libVulpes.network.BasePacket,import
src/main/java/zmaster587/advancedRocketry/network/PacketSpaceStationInfo.java,14,zmaster587.libVulpes.network.BasePacket,import
src/main/java/zmaster587/advancedRocketry/network/PacketStationUpdate.java,15,zmaster587.libVulpes.network.BasePacket,import
src/main/java/zmaster587/advancedRocketry/network/PacketStellarInfo.java,10,zmaster587.libVulpes.network.BasePacket,import
src/main/java/zmaster587/advancedRocketry/network/PacketStorageTileUpdate.java,19,zmaster587.libVulpes.interfaces.INetworkEntity,import
src/main/java/zmaster587/advancedRocketry/network/PacketStorageTileUpdate.java,20,zmaster587.libVulpes.network.BasePacket,import
src/main/java/zmaster587/advancedRocketry/recipe/RecipeCentrifuge.java,4,zmaster587.libVulpes.recipe.RecipeMachineFactory,import
src/main/java/zmaster587/advancedRocketry/recipe/RecipeChemicalReactor.java,4,zmaster587.libVulpes.recipe.RecipeMachineFactory,import
src/main/java/zmaster587/advancedRocketry/recipe/RecipeCrystallizer.java,4,zmaster587.libVulpes.recipe.RecipeMachineFactory,import
src/main/java/zmaster587/advancedRocketry/recipe/RecipeCuttingMachine.java,4,zmaster587.libVulpes.recipe.RecipeMachineFactory,import
src/main/java/zmaster587/advancedRocketry/recipe/RecipeElectricArcFurnace.java,4,zmaster587.libVulpes.recipe.RecipeMachineFactory,import
src/main/java/zmaster587/advancedRocketry/recipe/RecipeElectrolyser.java,4,zmaster587.libVulpes.recipe.RecipeMachineFactory,import
src/main/java/zmaster587/advancedRocketry/recipe/RecipeLathe.java,4,zmaster587.libVulpes.recipe.RecipeMachineFactory,import
src/main/java/zmaster587/advancedRocketry/recipe/RecipePrecisionAssembler.java,4,zmaster587.libVulpes.recipe.RecipeMachineFactory,import
src/main/java/zmaster587/advancedRocketry/recipe/RecipePrecisionLaserEtcher.java,4,zmaster587.libVulpes.recipe.RecipeMachineFactory,import
src/main/java/zmaster587/advancedRocketry/recipe/RecipeRollingMachine.java,4,zmaster587.libVulpes.recipe.RecipeMachineFactory,import
src/main/java/zmaster587/advancedRocketry/satellite/SatelliteBiomeChanger.java,16,zmaster587.libVulpes.api.IUniversalEnergy,import
src/main/java/zmaster587/advancedRocketry/satellite/SatelliteBiomeChanger.java,17,zmaster587.libVulpes.util.HashedBlockPosition,import
src/main/java/zmaster587/advancedRocketry/satellite/SatelliteData.java,19,zmaster587.libVulpes.util.ZUtils,import
src/main/java/zmaster587/advancedRocketry/satellite/SatelliteMicrowaveEnergy.java,11,zmaster587.libVulpes.LibVulpes,import
src/main/java/zmaster587/advancedRocketry/satellite/SatelliteMicrowaveEnergy.java,12,zmaster587.libVulpes.api.IUniversalEnergyTransmitter,import
src/main/java/zmaster587/advancedRocketry/stations/SpaceObjectBase.java,16,zmaster587.libVulpes.network.PacketHandler,import
src/main/java/zmaster587/advancedRocketry/stations/SpaceObjectBase.java,17,zmaster587.libVulpes.util.HashedBlockPosition,import
src/main/java/zmaster587/advancedRocketry/stations/SpaceObjectManager.java,22,zmaster587.libVulpes.network.PacketHandler,import
src/main/java/zmaster587/advancedRocketry/stations/SpaceObjectManager.java,23,zmaster587.libVulpes.util.HashedBlockPosition,import
src/main/java/zmaster587/advancedRocketry/stations/SpaceStationObject.java,30,zmaster587.libVulpes.block.BlockFullyRotatable,import
src/main/java/zmaster587/advancedRocketry/stations/SpaceStationObject.java,31,zmaster587.libVulpes.network.PacketHandler,import
src/main/java/zmaster587/advancedRocketry/stations/SpaceStationObject.java,32,zmaster587.libVulpes.util.HashedBlockPosition,import
src/main/java/zmaster587/advancedRocketry/tile/TileFluidTank.java,13,zmaster587.libVulpes.tile.multiblock.hatch.TileFluidHatch,import
src/main/java/zmaster587/advancedRocketry/tile/TileForceFieldProjector.java,11,zmaster587.libVulpes.block.BlockFullyRotatable,import
src/main/java/zmaster587/advancedRocketry/tile/TileGuidanceComputer.java,26,zmaster587.libVulpes.api.LibVulpesItems,import
src/main/java/zmaster587/advancedRocketry/tile/TileGuidanceComputer.java,27,zmaster587.libVulpes.inventory.modules.IModularInventory,import
src/main/java/zmaster587/advancedRocketry/tile/TileGuidanceComputer.java,28,zmaster587.libVulpes.inventory.modules.ModuleBase,import
src/main/java/zmaster587/advancedRocketry/tile/TileGuidanceComputer.java,29,zmaster587.libVulpes.items.ItemLinker,import
src/main/java/zmaster587/advancedRocketry/tile/TileGuidanceComputer.java,30,zmaster587.libVulpes.tile.multiblock.hatch.TileInventoryHatch,import
src/main/java/zmaster587/advancedRocketry/tile/TileGuidanceComputer.java,31,zmaster587.libVulpes.util.HashedBlockPosition,import
src/main/java/zmaster587/advancedRocketry/tile/TileGuidanceComputer.java,32,zmaster587.libVulpes.util.Vector3F,import
