path,import,root,category
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererMicrowaveReciever.java,net.minecraft.client.renderer.Tessellator,net.minecraft.client,client_api
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererMicrowaveReciever.java,net.minecraft.client.renderer.tileentity.TileEntitySpecialRenderer,net.minecraft.client,client_api
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererMicrowaveReciever.java,net.minecraft.client.renderer.vertex.DefaultVertexFormats,net.minecraft.client,client_api
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererMicrowaveReciever.java,net.minecraft.tileentity.TileEntity,net.minecraft.tileentity,minecraft
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererMicrowaveReciever.java,net.minecraft.util.ResourceLocation,net.minecraft.util,minecraft
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererMicrowaveReciever.java,net.minecraft.util.math.MathHelper,net.minecraft.util,minecraft
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererMicrowaveReciever.java,org.lwjgl.opengl.GL11,org.lwjgl.opengl,third_party
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererMicrowaveReciever.java,zmaster587.advancedRocketry.api.ARConfiguration,zmaster587.advancedRocketry.api,upstream_internal
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererMicrowaveReciever.java,zmaster587.advancedRocketry.tile.multiblock.energy.TileMicrowaveReciever,zmaster587.advancedRocketry.tile,upstream_internal
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererMicrowaveReciever.java,zmaster587.libVulpes.render.RenderHelper,zmaster587.libVulpes.render,libvulpes
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererObservatory.java,net.minecraft.client.renderer.GlStateManager,net.minecraft.client,client_api
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererObservatory.java,net.minecraft.client.renderer.OpenGlHelper,net.minecraft.client,client_api
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererObservatory.java,net.minecraft.client.renderer.tileentity.TileEntitySpecialRenderer,net.minecraft.client,client_api
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererObservatory.java,net.minecraft.tileentity.TileEntity,net.minecraft.tileentity,minecraft
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererObservatory.java,net.minecraft.util.EnumFacing,net.minecraft.util,minecraft
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererObservatory.java,net.minecraft.util.ResourceLocation,net.minecraft.util,minecraft
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererObservatory.java,org.lwjgl.opengl.GL11,org.lwjgl.opengl,third_party
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererObservatory.java,zmaster587.advancedRocketry.backwardCompat.ModelFormatException,zmaster587.advancedRocketry.backwardCompat,upstream_internal
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererObservatory.java,zmaster587.advancedRocketry.backwardCompat.WavefrontObject,zmaster587.advancedRocketry.backwardCompat,upstream_internal
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererObservatory.java,zmaster587.advancedRocketry.tile.multiblock.TileObservatory,zmaster587.advancedRocketry.tile,upstream_internal
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererObservatory.java,zmaster587.libVulpes.block.RotatableBlock,zmaster587.libVulpes.block,libvulpes
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererPrecisionAssembler.java,java.util.List,java.util.List,jdk
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererPrecisionAssembler.java,net.minecraft.client.Minecraft,net.minecraft.client,client_api
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererPrecisionAssembler.java,net.minecraft.client.renderer.tileentity.TileEntitySpecialRenderer,net.minecraft.client,client_api
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererPrecisionAssembler.java,net.minecraft.entity.item.EntityItem,net.minecraft.entity,minecraft
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererPrecisionAssembler.java,net.minecraft.item.ItemStack,net.minecraft.item,minecraft
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererPrecisionAssembler.java,net.minecraft.tileentity.TileEntity,net.minecraft.tileentity,minecraft
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererPrecisionAssembler.java,net.minecraft.util.EnumFacing,net.minecraft.util,minecraft
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererPrecisionAssembler.java,net.minecraft.util.ResourceLocation,net.minecraft.util,minecraft
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererPrecisionAssembler.java,org.lwjgl.opengl.GL11,org.lwjgl.opengl,third_party
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererPrecisionAssembler.java,zmaster587.advancedRocketry.backwardCompat.ModelFormatException,zmaster587.advancedRocketry.backwardCompat,upstream_internal
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererPrecisionAssembler.java,zmaster587.advancedRocketry.backwardCompat.WavefrontObject,zmaster587.advancedRocketry.backwardCompat,upstream_internal
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererPrecisionAssembler.java,zmaster587.libVulpes.block.RotatableBlock,zmaster587.libVulpes.block,libvulpes
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererPrecisionAssembler.java,zmaster587.libVulpes.render.RenderHelper,zmaster587.libVulpes.render,libvulpes
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererPrecisionAssembler.java,zmaster587.libVulpes.tile.multiblock.TileMultiblockMachine,zmaster587.libVulpes.tile,libvulpes
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererPrecisionLaserEtcher.java,net.minecraft.client.renderer.tileentity.TileEntitySpecialRenderer,net.minecraft.client,client_api
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererPrecisionLaserEtcher.java,net.minecraft.tileentity.TileEntity,net.minecraft.tileentity,minecraft
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererPrecisionLaserEtcher.java,net.minecraft.util.EnumFacing,net.minecraft.util,minecraft
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererPrecisionLaserEtcher.java,net.minecraft.util.ResourceLocation,net.minecraft.util,minecraft
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererPrecisionLaserEtcher.java,org.lwjgl.opengl.GL11,org.lwjgl.opengl,third_party
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererPrecisionLaserEtcher.java,zmaster587.advancedRocketry.backwardCompat.ModelFormatException,zmaster587.advancedRocketry.backwardCompat,upstream_internal
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererPrecisionLaserEtcher.java,zmaster587.advancedRocketry.backwardCompat.WavefrontObject,zmaster587.advancedRocketry.backwardCompat,upstream_internal
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererPrecisionLaserEtcher.java,zmaster587.libVulpes.block.RotatableBlock,zmaster587.libVulpes.block,libvulpes
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererPrecisionLaserEtcher.java,zmaster587.libVulpes.tile.multiblock.TileMultiblockMachine,zmaster587.libVulpes.tile,libvulpes
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererRailgun.java,net.minecraft.client.renderer.tileentity.TileEntitySpecialRenderer,net.minecraft.client,client_api
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererRailgun.java,net.minecraft.tileentity.TileEntity,net.minecraft.tileentity,minecraft
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererRailgun.java,net.minecraft.util.EnumFacing,net.minecraft.util,minecraft
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererRailgun.java,net.minecraft.util.ResourceLocation,net.minecraft.util,minecraft
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererRailgun.java,org.lwjgl.opengl.GL11,org.lwjgl.opengl,third_party
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererRailgun.java,zmaster587.advancedRocketry.backwardCompat.ModelFormatException,zmaster587.advancedRocketry.backwardCompat,upstream_internal
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererRailgun.java,zmaster587.advancedRocketry.backwardCompat.WavefrontObject,zmaster587.advancedRocketry.backwardCompat,upstream_internal
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererRailgun.java,zmaster587.advancedRocketry.tile.multiblock.TileRailgun,zmaster587.advancedRocketry.tile,upstream_internal
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererRailgun.java,zmaster587.libVulpes.block.RotatableBlock,zmaster587.libVulpes.block,libvulpes
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererRollingMachine.java,net.minecraft.client.renderer.tileentity.TileEntitySpecialRenderer,net.minecraft.client,client_api
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererRollingMachine.java,net.minecraft.item.ItemStack,net.minecraft.item,minecraft
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererRollingMachine.java,net.minecraft.tileentity.TileEntity,net.minecraft.tileentity,minecraft
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererRollingMachine.java,net.minecraft.util.EnumFacing,net.minecraft.util,minecraft
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererRollingMachine.java,net.minecraft.util.ResourceLocation,net.minecraft.util,minecraft
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererRollingMachine.java,org.lwjgl.opengl.GL11,org.lwjgl.opengl,third_party
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererRollingMachine.java,zmaster587.advancedRocketry.backwardCompat.ModelFormatException,zmaster587.advancedRocketry.backwardCompat,upstream_internal
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererRollingMachine.java,zmaster587.advancedRocketry.backwardCompat.WavefrontObject,zmaster587.advancedRocketry.backwardCompat,upstream_internal
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererRollingMachine.java,zmaster587.libVulpes.block.RotatableBlock,zmaster587.libVulpes.block,libvulpes
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererRollingMachine.java,zmaster587.libVulpes.tile.multiblock.TileMultiblockMachine,zmaster587.libVulpes.tile,libvulpes
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererSolarArray.java,net.minecraft.client.renderer.tileentity.TileEntitySpecialRenderer,net.minecraft.client,client_api
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererSolarArray.java,net.minecraft.tileentity.TileEntity,net.minecraft.tileentity,minecraft
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererSolarArray.java,net.minecraft.util.EnumFacing,net.minecraft.util,minecraft
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererSolarArray.java,net.minecraft.util.ResourceLocation,net.minecraft.util,minecraft
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererSolarArray.java,org.lwjgl.opengl.GL11,org.lwjgl.opengl,third_party
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererSolarArray.java,zmaster587.advancedRocketry.backwardCompat.ModelFormatException,zmaster587.advancedRocketry.backwardCompat,upstream_internal
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererSolarArray.java,zmaster587.advancedRocketry.backwardCompat.WavefrontObject,zmaster587.advancedRocketry.backwardCompat,upstream_internal
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererSolarArray.java,zmaster587.advancedRocketry.tile.multiblock.energy.TileSolarArray,zmaster587.advancedRocketry.tile,upstream_internal
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererSolarArray.java,zmaster587.libVulpes.block.RotatableBlock,zmaster587.libVulpes.block,libvulpes
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererSpaceElevator.java,net.minecraft.client.renderer.BufferBuilder,net.minecraft.client,client_api
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererSpaceElevator.java,net.minecraft.client.renderer.GlStateManager,net.minecraft.client,client_api
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererSpaceElevator.java,net.minecraft.client.renderer.Tessellator,net.minecraft.client,client_api
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererSpaceElevator.java,net.minecraft.client.renderer.tileentity.TileEntitySpecialRenderer,net.minecraft.client,client_api
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererSpaceElevator.java,net.minecraft.client.renderer.vertex.DefaultVertexFormats,net.minecraft.client,client_api
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererSpaceElevator.java,net.minecraft.entity.Entity,net.minecraft.entity,minecraft
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererSpaceElevator.java,net.minecraft.tileentity.TileEntity,net.minecraft.tileentity,minecraft
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererSpaceElevator.java,net.minecraft.util.EnumFacing,net.minecraft.util,minecraft
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererSpaceElevator.java,net.minecraft.util.ResourceLocation,net.minecraft.util,minecraft
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererSpaceElevator.java,org.lwjgl.opengl.GL11,org.lwjgl.opengl,third_party
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererSpaceElevator.java,zmaster587.advancedRocketry.backwardCompat.ModelFormatException,zmaster587.advancedRocketry.backwardCompat,upstream_internal
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererSpaceElevator.java,zmaster587.advancedRocketry.backwardCompat.WavefrontObject,zmaster587.advancedRocketry.backwardCompat,upstream_internal
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererSpaceElevator.java,zmaster587.advancedRocketry.client.render.RenderLaser,zmaster587.advancedRocketry.client,upstream_internal
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererSpaceElevator.java,zmaster587.advancedRocketry.tile.multiblock.TileSpaceElevator,zmaster587.advancedRocketry.tile,upstream_internal
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererSpaceElevator.java,zmaster587.libVulpes.block.RotatableBlock,zmaster587.libVulpes.block,libvulpes
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererSpaceElevator.java,zmaster587.libVulpes.render.RenderHelper,zmaster587.libVulpes.render,libvulpes
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererWarpCore.java,net.minecraft.client.Minecraft,net.minecraft.client,client_api
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererWarpCore.java,net.minecraft.client.renderer.BufferBuilder,net.minecraft.client,client_api
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererWarpCore.java,net.minecraft.client.renderer.GlStateManager,net.minecraft.client,client_api
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererWarpCore.java,net.minecraft.client.renderer.RenderItem,net.minecraft.client,client_api
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererWarpCore.java,net.minecraft.client.renderer.Tessellator,net.minecraft.client,client_api
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererWarpCore.java,net.minecraft.client.renderer.tileentity.TileEntitySpecialRenderer,net.minecraft.client,client_api
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererWarpCore.java,net.minecraft.client.renderer.vertex.DefaultVertexFormats,net.minecraft.client,client_api
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererWarpCore.java,net.minecraft.tileentity.TileEntity,net.minecraft.tileentity,minecraft
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererWarpCore.java,net.minecraft.util.EnumFacing,net.minecraft.util,minecraft
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererWarpCore.java,net.minecraft.util.ResourceLocation,net.minecraft.util,minecraft
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererWarpCore.java,org.lwjgl.opengl.GL11,org.lwjgl.opengl,third_party
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererWarpCore.java,zmaster587.advancedRocketry.api.stations.ISpaceObject,zmaster587.advancedRocketry.api,upstream_internal
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererWarpCore.java,zmaster587.advancedRocketry.backwardCompat.ModelFormatException,zmaster587.advancedRocketry.backwardCompat,upstream_internal
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererWarpCore.java,zmaster587.advancedRocketry.backwardCompat.WavefrontObject,zmaster587.advancedRocketry.backwardCompat,upstream_internal
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererWarpCore.java,zmaster587.advancedRocketry.stations.SpaceObjectManager,zmaster587.advancedRocketry.stations,upstream_internal
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererWarpCore.java,zmaster587.advancedRocketry.stations.SpaceStationObject,zmaster587.advancedRocketry.stations,upstream_internal
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererWarpCore.java,zmaster587.advancedRocketry.world.provider.WorldProviderSpace,zmaster587.advancedRocketry.world,upstream_internal
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererWarpCore.java,zmaster587.libVulpes.block.RotatableBlock,zmaster587.libVulpes.block,libvulpes
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererWarpCore.java,zmaster587.libVulpes.render.RenderHelper,zmaster587.libVulpes.render,libvulpes
src/main/java/zmaster587/advancedRocketry/client/render/multiblocks/RendererWarpCore.java,zmaster587.libVulpes.tile.multiblock.TileMultiBlock,zmaster587.libVulpes.tile,libvulpes
src/main/java/zmaster587/advancedRocketry/client/render/planet/RenderAsteroidSky.java,java.util.LinkedList,java.util.LinkedList,jdk
src/main/java/zmaster587/advancedRocketry/client/render/planet/RenderAsteroidSky.java,java.util.List,java.util.List,jdk
src/main/java/zmaster587/advancedRocketry/client/render/planet/RenderAsteroidSky.java,java.util.Random,java.util.Random,jdk
src/main/java/zmaster587/advancedRocketry/client/render/planet/RenderAsteroidSky.java,net.minecraft.client.Minecraft,net.minecraft.client,client_api
src/main/java/zmaster587/advancedRocketry/client/render/planet/RenderAsteroidSky.java,net.minecraft.client.multiplayer.WorldClient,net.minecraft.client,client_api
src/main/java/zmaster587/advancedRocketry/client/render/planet/RenderAsteroidSky.java,net.minecraft.client.renderer.*,net.minecraft.client,client_api
src/main/java/zmaster587/advancedRocketry/client/render/planet/RenderAsteroidSky.java,net.minecraft.client.renderer.GlStateManager.DestFactor,net.minecraft.client,client_api
src/main/java/zmaster587/advancedRocketry/client/render/planet/RenderAsteroidSky.java,net.minecraft.client.renderer.GlStateManager.SourceFactor,net.minecraft.client,client_api
src/main/java/zmaster587/advancedRocketry/client/render/planet/RenderAsteroidSky.java,net.minecraft.client.renderer.vertex.DefaultVertexFormats,net.minecraft.client,client_api
src/main/java/zmaster587/advancedRocketry/client/render/planet/RenderAsteroidSky.java,net.minecraft.util.EnumFacing,net.minecraft.util,minecraft
src/main/java/zmaster587/advancedRocketry/client/render/planet/RenderAsteroidSky.java,net.minecraft.util.ResourceLocation,net.minecraft.util,minecraft
src/main/java/zmaster587/advancedRocketry/client/render/planet/RenderAsteroidSky.java,net.minecraft.util.math.BlockPos,net.minecraft.util,minecraft
src/main/java/zmaster587/advancedRocketry/client/render/planet/RenderAsteroidSky.java,net.minecraft.util.math.MathHelper,net.minecraft.util,minecraft
src/main/java/zmaster587/advancedRocketry/client/render/planet/RenderAsteroidSky.java,net.minecraft.util.math.Vec3d,net.minecraft.util,minecraft
src/main/java/zmaster587/advancedRocketry/client/render/planet/RenderAsteroidSky.java,net.minecraftforge.client.IRenderHandler,net.minecraftforge.client,client_api
src/main/java/zmaster587/advancedRocketry/client/render/planet/RenderAsteroidSky.java,org.lwjgl.opengl.GL11,org.lwjgl.opengl,third_party
src/main/java/zmaster587/advancedRocketry/client/render/planet/RenderAsteroidSky.java,zmaster587.advancedRocketry.api.ARConfiguration,zmaster587.advancedRocketry.api,upstream_internal
src/main/java/zmaster587/advancedRocketry/client/render/planet/RenderAsteroidSky.java,zmaster587.advancedRocketry.api.IPlanetaryProvider,zmaster587.advancedRocketry.api,upstream_internal
src/main/java/zmaster587/advancedRocketry/client/render/planet/RenderAsteroidSky.java,zmaster587.advancedRocketry.api.dimension.solar.StellarBody,zmaster587.advancedRocketry.api,upstream_internal
src/main/java/zmaster587/advancedRocketry/client/render/planet/RenderAsteroidSky.java,zmaster587.advancedRocketry.dimension.DimensionManager,zmaster587.advancedRocketry.dimension,upstream_internal
src/main/java/zmaster587/advancedRocketry/client/render/planet/RenderAsteroidSky.java,zmaster587.advancedRocketry.dimension.DimensionProperties,zmaster587.advancedRocketry.dimension,upstream_internal
src/main/java/zmaster587/advancedRocketry/client/render/planet/RenderAsteroidSky.java,zmaster587.advancedRocketry.event.RocketEventHandler,zmaster587.advancedRocketry.event,upstream_internal
src/main/java/zmaster587/advancedRocketry/client/render/planet/RenderAsteroidSky.java,zmaster587.advancedRocketry.inventory.TextureResources,zmaster587.advancedRocketry.inventory,upstream_internal
src/main/java/zmaster587/advancedRocketry/client/render/planet/RenderAsteroidSky.java,zmaster587.advancedRocketry.stations.SpaceObjectManager,zmaster587.advancedRocketry.stations,upstream_internal
src/main/java/zmaster587/advancedRocketry/client/render/planet/RenderAsteroidSky.java,zmaster587.advancedRocketry.stations.SpaceStationObject,zmaster587.advancedRocketry.stations,upstream_internal
src/main/java/zmaster587/advancedRocketry/client/render/planet/RenderAsteroidSky.java,zmaster587.advancedRocketry.util.AstronomicalBodyHelper,zmaster587.advancedRocketry.util,upstream_internal
src/main/java/zmaster587/advancedRocketry/client/render/planet/RenderAsteroidSky.java,zmaster587.libVulpes.util.Vector3F,zmaster587.libVulpes.util,libvulpes
src/main/java/zmaster587/advancedRocketry/client/render/planet/RenderPlanetarySky.java,java.util.LinkedList,java.util.LinkedList,jdk
src/main/java/zmaster587/advancedRocketry/client/render/planet/RenderPlanetarySky.java,java.util.List,java.util.List,jdk
src/main/java/zmaster587/advancedRocketry/client/render/planet/RenderPlanetarySky.java,java.util.Random,java.util.Random,jdk
src/main/java/zmaster587/advancedRocketry/client/render/planet/RenderPlanetarySky.java,net.minecraft.client.Minecraft,net.minecraft.client,client_api
src/main/java/zmaster587/advancedRocketry/client/render/planet/RenderPlanetarySky.java,net.minecraft.client.multiplayer.WorldClient,net.minecraft.client,client_api
src/main/java/zmaster587/advancedRocketry/client/render/planet/RenderPlanetarySky.java,net.minecraft.client.renderer.*,net.minecraft.client,client_api
src/main/java/zmaster587/advancedRocketry/client/render/planet/RenderPlanetarySky.java,net.minecraft.client.renderer.GlStateManager.DestFactor,net.minecraft.client,client_api
src/main/java/zmaster587/advancedRocketry/client/render/planet/RenderPlanetarySky.java,net.minecraft.client.renderer.GlStateManager.SourceFactor,net.minecraft.client,client_api
src/main/java/zmaster587/advancedRocketry/client/render/planet/RenderPlanetarySky.java,net.minecraft.client.renderer.vertex.DefaultVertexFormats,net.minecraft.client,client_api
src/main/java/zmaster587/advancedRocketry/client/render/planet/RenderPlanetarySky.java,net.minecraft.util.EnumFacing,net.minecraft.util,minecraft
src/main/java/zmaster587/advancedRocketry/client/render/planet/RenderPlanetarySky.java,net.minecraft.util.ResourceLocation,net.minecraft.util,minecraft
src/main/java/zmaster587/advancedRocketry/client/render/planet/RenderPlanetarySky.java,net.minecraft.util.math.BlockPos,net.minecraft.util,minecraft
src/main/java/zmaster587/advancedRocketry/client/render/planet/RenderPlanetarySky.java,net.minecraft.util.math.MathHelper,net.minecraft.util,minecraft
src/main/java/zmaster587/advancedRocketry/client/render/planet/RenderPlanetarySky.java,net.minecraft.util.math.Vec3d,net.minecraft.util,minecraft
src/main/java/zmaster587/advancedRocketry/client/render/planet/RenderPlanetarySky.java,net.minecraftforge.client.IRenderHandler,net.minecraftforge.client,client_api
src/main/java/zmaster587/advancedRocketry/client/render/planet/RenderPlanetarySky.java,org.lwjgl.opengl.GL11,org.lwjgl.opengl,third_party
src/main/java/zmaster587/advancedRocketry/client/render/planet/RenderPlanetarySky.java,zmaster587.advancedRocketry.api.ARConfiguration,zmaster587.advancedRocketry.api,upstream_internal
src/main/java/zmaster587/advancedRocketry/client/render/planet/RenderPlanetarySky.java,zmaster587.advancedRocketry.api.IPlanetaryProvider,zmaster587.advancedRocketry.api,upstream_internal
src/main/java/zmaster587/advancedRocketry/client/render/planet/RenderPlanetarySky.java,zmaster587.advancedRocketry.api.dimension.solar.StellarBody,zmaster587.advancedRocketry.api,upstream_internal
src/main/java/zmaster587/advancedRocketry/client/render/planet/RenderPlanetarySky.java,zmaster587.advancedRocketry.dimension.DimensionManager,zmaster587.advancedRocketry.dimension,upstream_internal
src/main/java/zmaster587/advancedRocketry/client/render/planet/RenderPlanetarySky.java,zmaster587.advancedRocketry.dimension.DimensionProperties,zmaster587.advancedRocketry.dimension,upstream_internal
src/main/java/zmaster587/advancedRocketry/client/render/planet/RenderPlanetarySky.java,zmaster587.advancedRocketry.event.RocketEventHandler,zmaster587.advancedRocketry.event,upstream_internal
src/main/java/zmaster587/advancedRocketry/client/render/planet/RenderPlanetarySky.java,zmaster587.advancedRocketry.inventory.TextureResources,zmaster587.advancedRocketry.inventory,upstream_internal
src/main/java/zmaster587/advancedRocketry/client/render/planet/RenderPlanetarySky.java,zmaster587.advancedRocketry.stations.SpaceObjectManager,zmaster587.advancedRocketry.stations,upstream_internal
src/main/java/zmaster587/advancedRocketry/client/render/planet/RenderPlanetarySky.java,zmaster587.advancedRocketry.stations.SpaceStationObject,zmaster587.advancedRocketry.stations,upstream_internal
src/main/java/zmaster587/advancedRocketry/client/render/planet/RenderPlanetarySky.java,zmaster587.advancedRocketry.util.AstronomicalBodyHelper,zmaster587.advancedRocketry.util,upstream_internal
src/main/java/zmaster587/advancedRocketry/client/render/planet/RenderPlanetarySky.java,zmaster587.libVulpes.util.Vector3F,zmaster587.libVulpes.util,libvulpes
src/main/java/zmaster587/advancedRocketry/client/render/planet/RenderSpaceSky.java,net.minecraft.client.Minecraft,net.minecraft.client,client_api
src/main/java/zmaster587/advancedRocketry/client/render/planet/RenderSpaceSky.java,net.minecraft.client.renderer.BufferBuilder,net.minecraft.client,client_api
src/main/java/zmaster587/advancedRocketry/client/render/planet/RenderSpaceSky.java,net.minecraft.client.renderer.GlStateManager,net.minecraft.client,client_api
src/main/java/zmaster587/advancedRocketry/client/render/planet/RenderSpaceSky.java,net.minecraft.client.renderer.Tessellator,net.minecraft.client,client_api
src/main/java/zmaster587/advancedRocketry/client/render/planet/RenderSpaceSky.java,net.minecraft.client.renderer.vertex.DefaultVertexFormats,net.minecraft.client,client_api
src/main/java/zmaster587/advancedRocketry/client/render/planet/RenderSpaceSky.java,net.minecraft.util.EnumFacing,net.minecraft.util,minecraft
src/main/java/zmaster587/advancedRocketry/client/render/planet/RenderSpaceSky.java,net.minecraft.util.ResourceLocation,net.minecraft.util,minecraft
src/main/java/zmaster587/advancedRocketry/client/render/planet/RenderSpaceSky.java,net.minecraft.util.math.BlockPos,net.minecraft.util,minecraft
src/main/java/zmaster587/advancedRocketry/client/render/planet/RenderSpaceSky.java,net.minecraft.util.math.Vec3d,net.minecraft.util,minecraft
src/main/java/zmaster587/advancedRocketry/client/render/planet/RenderSpaceSky.java,org.lwjgl.opengl.GL11,org.lwjgl.opengl,third_party
